,Cylinders,Displacement,Horsepower,Weight,Acceleration,Model Year,Europe,Japan,USA
15,-0.31742497105825596,0.0009917358443818358,-1.029107241517023,-3.856556866032729,0.27029673773901397,-1.8660049475942344,0.03336840173176281,-0.36694525359925656,-0.6278658712704956
16,-0.31742498345602543,0.0011558752287004204,-1.4882148145266942,-2.8126043332190696,0.9393483715284399,-1.8660049596741093,0.03336843338466977,-0.3669452526455852,-0.6278658671379045
17,-0.31742498488653315,0.0014943969363185872,-1.7707424640655516,-5.121117438361747,0.7720854776019115,-1.8660049255916054,0.0333684024810772,-0.36694521186465323,-0.6278658706574198
18,-0.052904214359466906,0.0004584002721860214,0.7013750664847183,0.16561428247179277,-0.3987547207786897,-1.8660049255916034,0.03336841447012939,-0.36694522362663484,-0.6278658623014157
19,-0.3174250119527251,0.0014841231391509169,-2.5476938576017085,-5.656881699652882,0.9393484617414849,-1.8660049237296708,0.033368414515537737,-0.36694524192810185,-0.6278658727464173
20,-0.3174250004026682,0.001997009065411781,-4.313492070818698,-4.786265270127176,1.9429256264974133,-1.8660048670390301,0.03336852774544141,-0.3669451362367697,-0.6278657736399786
21,0.21161681216103911,-0.0009158021836037644,1.160482743036177,3.5653532238914747,-0.06422878978365754,-1.8660050061543725,-0.17518402926127208,-0.36694519878568865,1.1162059909275603
22,0.21161664036342198,-0.0008647579465623778,-0.1462083137603032,0.7683486935297623,-0.06422911943708165,-1.8660049604234226,-0.17518427312941443,-0.3669452553703667,1.116205965314592
23,0.21161668579919024,-0.0008647174608151786,-0.07557626803716153,1.5877528050513443,0.43755950058074106,-1.8660050172578686,-0.17518422106333936,-0.36694522458030837,1.116205798398882
24,0.21161663802464892,-0.0012954713957622488,1.4430103551092586,4.38475698995589,-1.2350692223821342,-1.244003408182232,0.03336836905706786,1.4677808272270942,1.1162060010773809
25,0.2116166551226647,-0.0008544376009955723,0.9839027254467937,2.411096530142279,-0.39875483158656,-1.2440032660620521,0.03336838912963702,-0.3669452412923193,-0.6278658543541347
26,-0.05290417176200979,0.00045825962793033526,0.2775834245681743,-2.8283624436060535,-0.5660176979246612,-1.2440032888594148,0.033368384156907904,-0.3669452470370693,-0.6278658635729837
27,0.21161663407371356,-0.0008749320393492965,0.3835312989779882,2.2613977134568306,0.10303387308120904,-1.2440032977830746,0.033368369874501536,1.467780871459412,1.1162059721946678
28,-0.05290420650300698,0.00045840803781671546,0.10100366946628947,-1.5598617595945077,-0.23149188100723905,-0.6220016282853622,0.033368419896990575,-0.36694524413063245,-0.6278658596674571
29,-0.3174250147229155,0.0005814487366454513,-0.07557628000350003,-0.6222744273685226,0.6048224723906714,-0.6220016570772425,0.03336836678641042,-0.36694524052029764,-0.6278658608482015
30,0.21161682226544354,-0.0011107376416514825,1.1604827921049958,3.5141403006371954,-0.23149168012255217,-0.6220016614596007,0.03336843708583226,1.4677808261371723,1.1162059898603527
31,-0.052904177801949615,-0.0003519135429740153,0.3835313875561652,0.31137353515625055,0.27029673521859165,-0.622001651990978,0.03336837859380794,-0.36694523488907543,-0.6278658528555019
32,-0.05290395179627472,0.00027384375011929585,0.6307432561904618,-0.5828798253346981,-0.5660175257334641,-0.6220014794818949,0.03336858638884743,-0.3669450182384888,-0.6278656384301544
33,0.21161679363250818,-0.0008645802906595002,0.3482155704044113,0.46501189704168283,0.2702969200497568,-0.6220016011737628,-0.17518400778088947,-0.3669452571414737,1.1162059650875285
34,0.2116166482198838,-0.0011004977453290543,1.0192187291554013,3.1832270182654887,-0.8001859230768105,-3.0880835666380335e-09,0.03336844825744767,-0.3669452312560293,-0.6278658757436868
35,-0.3174251551173999,0.0010226146834209082,-1.1350551856131834,-4.538080190953742,0.7720853947003645,-2.4675187759726214e-07,0.033368387948898626,-0.3669452393168484,-0.6278658721333432
36,-0.05290416095370304,0.0002737032572415199,0.6307430361793126,-0.08651026017325297,-0.7667332920346933,-1.6348705722535328e-09,0.033368367921739805,-0.36694523847670635,-0.6278658692950283
37,0.2116166405904849,-0.001234027226765022,1.9727497419175632,4.04990440595717,-2.305552023887625,1.8483123698231907e-08,0.033368393761769255,-0.3669452509653013,-0.627865875925341
38,0.21161661602202075,-0.0011827629634262316,1.337062272480554,4.435969334420692,0.37065444891793664,1.752944944755086e-08,-0.17518428975059752,-0.36694522389911377,1.116205998375297
39,-0.05290406245276902,0.00020218331473165208,0.27758369300478747,-2.3162345561526987,-0.8001857783453823,1.9209725587998605e-08,0.0333684297743273,-0.3669451888856454,-0.6278658490862172
40,0.21161667935053963,-0.001233873889556758,1.3370625169163644,4.2271794268517136,-0.5660175873211424,-3.8600322938009413e-10,0.033368435178485534,1.4677809321766802,1.1162059955369825
41,0.21161666792914957,-0.0011109575089918167,1.1604827172415604,3.5771712974820766,-0.3653020254770891,6.621225079328497e-08,0.0333684062957742,1.4677807703926398,1.1162059938339972
42,-0.31742521363213116,0.001483953021820028,-1.311635176749459,-3.907769848006105,1.1066109992890105,-1.5976315470567215e-07,0.03336839189983776,-0.3669453036444552,-0.6278658650716125
43,0.21161668005443968,-0.001182642709637971,2.1140137100219687,4.246876340321121,-2.0713835781642302,1.2440032929920006,-0.17518423189435284,-0.36694523561568326,1.116205989701406
44,0.21161664445059802,-0.001100573993860543,1.4783263389042434,4.975673822902488,0.3037494705745143,1.2440033660162069,0.03336837114606883,-0.36694522730508883,-0.6278658729734898
45,0.21161670096715746,-0.0013055514608071306,1.9727499683243828,4.246876623312622,-1.3688792562257595,1.2440032897449695,0.033368432181225316,1.467780940078553,1.1162059978530472
46,-0.052904038883391215,-5.424499511755276e-05,0.454163428034102,-0.3622709664390187,-0.9674486864634918,1.2440033627464617,0.03336842028300095,-0.36694518924894726,-0.6278657593500039
47,-0.05290416894639627,-5.435553051136299e-05,0.8073229984101792,-0.027418433507283235,-0.4656601196016582,1.2440033207847958,0.03336843227204722,-0.3669452273505089,-0.6278658583958983
48,-0.3174250087738034,0.0009919815063484938,-1.0997389822006183,-0.5592429883593604,1.374232002439948,1.2440033913566912,0.03336842759450501,-0.366945184980118,-0.6278657699312484
49,0.21161667626245073,-0.0007315636816458415,0.4541631833258144,1.9816969941684146,0.37065448404493617,1.2440032711256097,0.0333683809552916,1.4677805322238355,1.116205976145606
50,0.2116166554405572,-0.0010287207648858043,1.1604826725096928,3.2817131656010856,0.2702968207313905,1.2440033521652216,0.03336843327113925,-0.3669452449707711,-0.6278658833730777
51,-0.05290415700276366,-0.00043381995246473404,-0.6053156463532195,-0.3031794674737079,0.5713698660986757,1.2440032954897173,-0.17518423775264344,-0.36694522621518233,1.1162059703100264
52,0.2116167555082482,-0.0011005322819643837,1.4076945185661263,3.655960151967536,-0.43220741528556283,1.244003207956041,0.03336843844823001,1.4677807868094686,1.116206002984729
53,-0.317425153126794,0.0014943278327832488,-1.0644231742071728,-3.513824834263507,0.7051803342879729,1.866004926469589,0.03336820874138424,-0.3669453811721204,-0.6278659763638932
54,-0.31742520564700083,0.0014943413885817325,-1.2056871413351988,-3.903830029949299,0.337201723726968,1.8660047704075948,0.0333682219565854,-0.36694544699835485,-0.6278660785205794
55,-0.3174249990781157,0.0015866466476788244,-1.488214872473759,-3.454733754180719,0.7720853753998164,1.866004818394063,0.033368386972518094,-0.3669452496029084,-0.6278658631869725
56,0.21161674547195553,-0.001192753042488004,1.3017466226986514,4.483243173667355,0.4375597417241064,1.8660048537254337,-0.17518426229840411,-0.36694516445341563,1.1162060046650097
57,0.21161646540960177,-0.001223906176422318,1.513641931420283,4.286270719051353,0.03612841576621939,1.8660047601745227,0.03336832409813262,1.4677806758653515,1.1162058577991623
58,-0.052904159772964976,0.00020218272436253737,0.6307432592028647,-1.2525851083937132,-1.1347117285501391,2.4880066897528446,0.03336844217209978,-0.3669452153160421,-0.6278658596220461
59,0.21161655836256843,-0.0005057122669496206,0.10100364918179139,1.036230833477442,0.3037493096457564,2.488006592220726,0.03336820544894037,-0.36694546938699024,-0.6278659771813322
60,0.21161665353320824,-0.0011826968874215638,2.1140136256445032,3.852932002884998,-2.1382889167240613,2.488006665547686,-0.1751842636380907,-0.36694520382654217,1.1162059921082985
61,0.21161667935053696,-0.0010082417215571127,1.2664307537760084,3.045346547921495,-0.5660176249231563,2.488006735642751,0.033368421917870705,1.4677806248210699,1.1162059921309977
62,0.2116166787374576,-0.0005568305424223929,0.8426389303661534,1.6862391321545571,-0.36530191980089466,3.1100080874760923,0.03336842309860888,-0.36694517962137674,-0.6278658753349715
63,-0.052904195331392234,-0.0003313807078750841,-0.07557628331865285,1.3316890856879051,0.9058954858325752,3.1100080411093525,0.03336837673187576,-0.366945229121612,-0.6278658729280746
64,0.21161667038145637,-0.0007209799630247815,0.8426389848618339,2.671099633353093,0.8055382545562013,3.110008129483173,0.033368439356487034,-0.3669451606841294,-0.627865873200558
65,0.21161705865558034,-0.0012952522171811864,1.7608543444058231,5.152948520107862,-0.532564743367451,3.1100082288848014,0.03336885276673485,1.467780974380557,1.1162064243422591
66,0.21161659896941565,-0.0011724815595677285,1.4076942906379681,4.246876323631827,-0.23149185805093442,3.11000812914258,0.0333684274582664,1.4677806306793544,1.116206016971951
67,0.21161685183692036,-0.0011005840452860127,1.5136423780653203,4.010509931185882,-0.29839720196194275,3.1100082021743454,0.03336859678844206,-0.3669451080655244,-0.627865648375618
68,0.21161690126903565,-0.0010286762070945699,1.1957986661895905,3.43929096531489,0.3706548097322866,3.110008006466755,-0.1751840444670778,-0.3669450392647384,1.1162061966108858
69,0.2116168165206923,-0.0006593702407131641,0.9839029590061723,-0.6577291074480301,-1.703404948734096,3.110008150373179,-0.17518402208600736,-0.36694517730531107,1.11620597921099
70,-0.05290435804639204,0.0002634652001501925,-0.0755763433547244,-1.3865263183684577,-0.16458694535210183,3.110008108865639,0.033368379161474726,-0.36694521651948697,-0.6278658472696943
71,-0.3174249880654473,0.0014841300873532637,0.10100370874858944,-2.607753545624862,-1.2350692412966748,3.1100081308909786,0.033368422712597656,-0.36694523759115394,-0.6278658683867706
72,0.2116166499909915,-0.0009568691253631911,0.7013750213441377,1.8044223566055289,-1.4357847861335358,3.7320097938265056,0.0333684211912626,-0.36694524478912127,-0.6278658714748584
73,0.21161665634882176,-0.0009569955553314635,0.7013749291556186,2.631705267315816,-0.9005434366861969,3.7320098044985786,0.03336837241763568,-0.36694521872202124,-0.6278658747446002
74,0.2116168767762563,-0.0010287444326575468,1.1957985665381887,4.266573820651514,0.0026762084885287862,3.732009914572271,-0.1751838077439123,-0.3669448769281707,1.1162062852420451
75,0.21161662739799336,-0.0009980505761628677,1.3370622697330665,3.2226211501303137,-0.5325651931081419,3.7320095938500835,0.03336842736744039,1.467780626319703,1.1162059893153913
76,0.21161660348801625,-0.0011726253600308212,1.4430103151684728,4.3256652059555005,-0.13113419941493376,3.732009756860279,0.03336842618670133,1.4677805083138606,1.11620601490565
77,0.21161662242526047,-0.0008749634424836117,1.0192185326530807,1.7256331838426098,-1.1012590878804482,3.7320097339720877,0.03336836433411161,-0.3669452305294165,-0.6278658797400363
